"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528258987273,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529534491311,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528449518435,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528863871914,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525643956931,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527276538367,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523979826559,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526696254839,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523135887468,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529653635371,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527534548385,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526837222643,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527591948486,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524833586932,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527721416846,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529244777937,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525424247429,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522978678333,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524198968969,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524895347855,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521174238223,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522366777591,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524693346414,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529297199689,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521353143463,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527747582782,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522383459452,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525772239523,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521235749599,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527335598648,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521618273867,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524248919327,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528979928982,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524656825955,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523322183582,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522827975883,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522181114592,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525382955813,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526253742269,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522936817762,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522394678266,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522617548666,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527997842666,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522358735212,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522162325289,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523874551565,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522886319641,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527659275556,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526117435119,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529643646873,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529196154469,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528374215347,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522978591126,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523491118964,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523853856524,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526396782387,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527252383495,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521666994279,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526626714977,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529574877946,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526151717375,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528414279341,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525576935764,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522297767147,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526499388362,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523799557961,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521927345986,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522212152912,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528279524631,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529929613955,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529235286145,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523895714671,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526767643769,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526885492169,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528668812916,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC525117294719,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526342723599,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524491574282,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522573329855,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526752663544,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528977875587,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524716297121,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523144968113,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526575885771,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524731137796,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529859956161,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522412629926,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522828581418,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521935924272,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521811895853,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522371494485,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529934369978,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529367356845,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529261541836,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526962687845,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522677298231,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524152992652,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527784184495,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524817653833,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526363353686,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC529768895175,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521295151148,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522269343669,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC526162796873,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527885317583,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521311461695,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC528712159578,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC522137696146,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524314126817,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC527979568347,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC521614829328,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC523552273718,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
"2022-10-14 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC524365491411,"14/10/2022 to 09/10/2023",SGD,0.50,none,PAID
